Epoch,Train acc,Loss,Val acc,Time
89,0.4271671884317233,2.4000667268204845,0.4751379670370647,12.694322109222412
90,0.42642180977936794,2.4037192285096425,0.4740566037735849,12.768500566482544
91,0.4253596451997615,2.403484574512989,0.476321873368633,12.396420955657959
92,0.42693425760286224,2.3998409570080934,0.47600492206726824,12.64295768737793
93,0.42750260882528324,2.400536806510898,0.4757159370572004,12.569812059402466
94,0.4286393112701252,2.3970789305852436,0.47494220299798645,12.603711128234863
95,0.4261981961836613,2.3980172170935887,0.47574390334849725,12.649940729141235
96,0.4279498360166965,2.398464432200578,0.4743455887836528,12.583970785140991
97,0.4267479129397734,2.398465850485459,0.47481169363860093,12.653187274932861
98,0.4265522510435301,2.399028105187004,0.47521254381385636,12.599398851394653
