Iteration,Function,Gradient
178,107173.46864090317,1.0441713880884298
179,107173.46714572118,0.6833794955287144
180,107173.45300118387,1.9970427439680063
181,107173.44921741878,1.0197240964752257
182,107173.4479095783,0.6377022755545829
183,107173.44335621857,1.1801367715165112
184,107173.44184675194,0.6784511009039622
185,107173.44028510434,0.7013593409969962
186,107173.4389684076,0.6443945007434245
187,107173.43711416972,0.7632641553403741
188,107173.43603549286,0.5828490749384627
189,107173.4259971307,1.685783982029866
190,107173.42330291476,0.8627935940683745
191,107173.42235674802,0.5427502480439181
192,107173.41867701615,1.0587436237000087
193,107173.41749870578,0.5978161075366621
194,107173.41650391193,0.5602651735738238
195,107173.41524226879,0.6301328710811472
196,107173.41441311114,0.5114059187809542
197,107173.41129220842,0.9763867354402226
198,107173.41027889398,0.5553047065721717
199,107173.40935296752,0.540525547968856
200,107173.40836932902,0.5569332377787327
201,107173.40753045997,0.5145945522083091
202,107173.40638449174,0.6003753033115719
203,107173.4056950114,0.466231199493718
204,107173.40094420701,1.1797352530395893
205,107173.39960629973,0.6215078113249254
206,107173.3990207924,0.4287120701439019
207,107173.36730102227,1.773216517075039
208,107173.36216554327,0.5803351527230824
209,107173.36184607538,0.2982335411939443
210,107173.36173064425,0.18956761841658343
211,107173.36117812544,0.4075056140172998
212,107173.36101080115,0.22347128559121548
213,107173.36090603867,0.18168348761951894
214,107173.36051954937,0.34358849384966295
215,107173.3603932923,0.19604862897455808
216,107173.36027361234,0.19422363655001784
217,107173.36015548087,0.1929675920489843
218,107173.36004021532,0.19063192691994388
219,107173.35992512736,0.1904793658126512
220,107173.35981529589,0.18610826753079748
221,107173.35970049014,0.190230855249706
222,107173.35959979612,0.17823753772112066
223,107173.35947193735,0.2005827854514612
224,107173.35938803098,0.1626698262496052
225,107173.35906950239,0.3118263384420327
226,107173.35896635946,0.17710568648441125
227,107173.35887353135,0.17113370972045772
228,107173.358771708,0.17914586525617904
229,107173.35868937263,0.1612061086183775
230,107173.3585583678,0.2027336512288397
231,107173.35849071805,0.1458520773403496
232,107173.35531179266,0.6403666363322893
233,107173.3547247365,0.2376744482639519
234,107173.35467114764,0.12234411417801379
235,107173.35465154136,0.07819859725779495
236,107173.35454612754,0.17744983439436812
237,107173.35451502951,0.09593898182818268
238,107173.35449799968,0.07325338152145233
239,107173.35433901726,0.2120949524828369
240,107173.35429639523,0.10854150867356963
241,107173.35428144019,0.06822841605337707
242,107173.35422400272,0.13234713855278316
243,107173.354205545,0.07487147849368361
244,107173.35418964157,0.07084846883286536
245,107173.35417041443,0.07782069285805508
246,107173.35415695768,0.06516988158588273
247,107173.35412022167,0.10664319903423818
248,107173.35410677249,0.06451113596290516
249,107173.3540796164,0.09206653434608165
250,107173.35406806903,0.06007715120745294
251,107173.35396700674,0.16972980352293154
252,107173.3539396826,0.08731247867804978
253,107173.35392973281,0.055702950209144494
254,107173.35387832751,0.12410664950459128
255,107173.35386302794,0.06741770934015211
256,107173.35385427566,0.052530457193925253
257,107173.3537971624,0.1296692504779983
258,107173.35378092028,0.06869941177028624
259,107173.35377347271,0.048375652197877
260,107173.35319333724,0.03728521326516739
261,107173.35318911175,0.0010176037037215085
