Component 1,Component 2,Component 3,label
-0.005957507276933777,0.021111885427011264,0.045432562419503456,1
-0.022832906695956737,0.03593793728196387,-0.02209431608654073,0
-0.0351661929456837,-0.004310773239620147,-0.011363597173540643,0
-0.02423682036740797,-0.00936026351536997,-0.024912941030971452,0
0.03867611536463961,-0.01387598105452174,-0.03616660443573475,0
-0.025150900137303703,-0.03666050103247208,-0.02818992523238365,0
-0.0064059106758830794,-0.01716822835070153,-0.019137187066251657,0
0.03685922187271286,-0.00852320280122654,0.02474749373712883,1
-0.03475621890313688,0.028629847715121306,0.014822174377100313,0
-0.022666980900710315,-0.03575001983629006,0.0282417018816342,1
0.013288313085007459,-0.03785195949484862,-0.019835983061472395,0
-0.023315910695011002,-0.023354405847562966,-0.012684002056605453,0
0.016191260549904503,-0.00545660537036387,-0.037858468188260955,0
-0.023014513891931335,0.06781292507544684,0.03299890227064124,1
0.03773721603861248,-0.005106940404309847,0.01562576003315187,1
0.03533986481120344,0.00017302651540183206,-0.038918276633632176,0
-0.034143362899255444,0.00967934435096238,0.012956419818818857,0
-0.006610857837882466,-0.03629786162546297,-0.020611110211293235,0
-0.007963378252116004,0.019393603129922422,0.030691605187100582,1
0.0027926791517371118,-0.015376375238506343,0.025264175407687325,1
-0.02264841055800311,-0.016393227930837844,-0.014095391686555462,0
-0.0022577277558758196,-0.01657372733464332,0.0383221322176959,1
-0.0005391579435837994,-0.02313318851952284,-0.023120110500543755,0
-0.0015725147462356801,0.031086041312293273,0.03632855977287158,1
0.03150927926800019,-0.013466558978540686,0.010145729900805998,1
0.011041959765769323,0.015170177463737057,0.018245770468025186,1
-0.003507637799809552,-0.03241055987263518,0.027316324472803133,1
0.023112599305410427,-0.03955298400918979,-0.014743557485709637,0
-0.029020736032523427,0.01046548786658625,0.0174123827425299,0
-0.04075837260202229,0.002530588698381221,-0.01580227039748927,0
-0.034527484791112076,0.06138935160239225,-0.02609059259702063,0
-0.022374760533318876,-0.004096707611899671,-0.019158016982658243,0
0.05569002145897275,0.0404156122733525,-0.009714959801003085,1
-0.015270200824448108,-0.040280076195478784,-0.020328172395690944,0
-0.0006909773311032635,0.012226431265031899,-0.020718799827978147,0
-0.00032843508091228444,0.018448465794543616,0.04589154146593609,1
-0.027797575911363955,-0.01722687339972068,-0.030005477673778123,0
-0.0012346850495019658,0.002584783524282139,0.04176349732768228,1
-0.02214151663417575,-0.03291531703157893,-0.01810168081208386,0
-0.01821522095544784,0.026010622129926504,-0.024210347164406634,0
0.05360142078467177,0.007615404979735042,0.002587596175127743,1
-0.039924469110646364,0.0021376863742700036,-0.018067291009295248,0
0.011687142420119128,0.014628342176741733,-0.03975944351477034,0
-3.5026080442963447e-06,-0.0387134163698805,-0.025107122515353582,0
-0.028436790128623803,0.07888009882395929,-0.034333910925488646,0
-0.0001568852931181225,-0.031080915663948525,-0.018364753517965286,0
0.013116905911731015,0.017665450003024556,0.03233717829917679,1
-0.0029918113070688335,0.03402938428258779,0.037048390083044135,1
0.03354325578175135,0.00023262165291648706,-0.03745196920032217,0
0.009157025730482783,0.0026353221194688192,0.024624793932698497,1
-0.0200534439272261,0.0034620557134051808,-0.02599034469757099,0
0.010368367114707155,-0.011946520449274651,0.01874527432705112,1
0.04559406342656737,0.018293745336753486,-0.0032848063312827247,1
-0.028689891899657108,-0.021504443682986204,-0.02868792910238675,0
0.005894941876025001,-0.011654728377086143,0.008878737672220069,0
-0.027813747304013425,0.07127063308349395,-0.03439067829905649,0
-0.03699457948441576,-0.013271190995663033,-0.010634653675051557,0
0.015809619905882064,-0.0014100400913296882,-0.03758226437464221,0
-0.030290357956835316,0.012353676602597095,-0.014691575273436001,0
0.008561379068345764,0.0024117064360974546,-0.03640731862806722,0
0.07417849073688698,0.015546264831566375,-0.0048379759004106,1
0.009062222552756901,0.00954034303948938,0.02443853584311841,1
0.00036722635531272955,-0.0010458489972509665,0.035376862243510665,1
-0.03637707876383542,0.0029699831193795295,-0.010377491946593187,0
-0.02463625447543181,-0.03910598046575943,-0.024518543096761942,0
-0.008042985223675404,-0.0019784167320018795,0.02886641832828915,1
0.044877651439467786,0.015403863330316674,-0.008502676638094994,1
0.0030215396872055825,-0.029392252082468987,-0.025281167787026725,0
-0.02996964065926011,0.009060253942040252,-0.005257470693489388,0
0.013668909684529829,0.0025369404750601836,-0.03421071762358984,0
-0.03150839569081286,-0.02182430370360576,-0.024906669175060087,0
0.022378842667116206,-0.033335850688733494,-0.012496495424635917,0
0.011325921175693612,0.013123043825405056,-0.03619183890071163,0
0.008776686341500209,0.018879311771461255,0.02282086698747579,1
-0.033524341909245546,0.06046011875949822,-0.011737499086379347,0
-0.00971275072846508,0.0004928827191707386,0.04914608615920489,1
0.00753709973530076,-0.014855082625049159,0.017881372920000894,1
0.014498874208532356,0.016627177684104072,0.018647398094008,1
0.0036689710255721486,-0.03313770640380576,-0.00963965443421593,0
0.0023623040785002982,-0.05195301994336514,-0.023207576445036238,0
0.01708975081120858,-0.04135994900789826,-0.02387286094998126,0
-0.030450943814167727,-0.0272832706700531,-0.03252488413283098,0
-0.0054622713018644894,-0.028853980253579166,0.03406048639682081,1
-0.029935941123370145,0.009500277904302176,-0.005664845126804319,0
-0.04248400609254534,-0.005432647149402073,-0.027413787403529826,0
-0.024158833902290122,0.05735435956474941,-0.029949141075546297,0
0.002814226671697888,-0.0005964960572106804,-0.02749609611397479,0
0.01713014279719997,-0.025167134014723445,-0.010224929480023404,0
0.023802425190411106,-0.03521293823389526,-0.014186385476287453,0
0.008372004563074933,0.009551343812764842,-0.01938588395366645,0
-0.0012653735644372545,0.0026084067066155844,0.04359745330158128,1
0.024189416658335572,-0.03138300346575613,-0.005950414732427765,0
0.08317604581092192,0.043890923935425735,-0.03295417749921238,1
0.04704946746806438,0.04910172391658181,-0.008774640206634687,1
0.00021810654398074936,-0.015544257359259473,0.02399423953092838,1
-0.009092106868263054,0.011221326877192028,0.040400224431158344,1
-0.021175517067883388,-0.023453240508907236,-0.016334683646487068,0
0.022192907906720762,-0.005326958179056228,0.010598945935057877,1
0.036003003016024354,-0.008053848661914328,0.02742137499147039,1
0.035200063242930284,-0.002948297559084285,-0.04455468830646682,0
-0.010589245221347594,-0.0005581876204947753,0.04269783536249843,1
0.033395936689167585,0.006257574389182667,0.0004922894219293616,1
0.019656018966209166,-0.04527314196671125,-0.01663464281093836,0
-0.00031879770715970623,-0.024806713764322984,-0.009912129575592503,0
-0.017630414442100673,-0.021489860224530973,0.04770318724547572,1
-0.010023992920052956,0.01815204612764207,-0.02443814939171044,0
0.00824618620069474,-0.005654841951106184,-0.03707245737461111,0
0.020382848427769384,0.008213911054516021,0.009393807606763315,1
0.029032221922805447,-0.019752663290026652,-0.02677999000638958,0
-0.0071732462195191575,0.01415463139534848,0.04000802360072778,1
-0.03953478218035576,0.003968921704030473,-0.019128613337623723,0
-0.011683862117458772,0.04346024804325722,0.02557532003294549,1
0.0010373981585241516,-0.009174020411225028,0.032102881214742175,1
-0.023079996832875295,0.004565900920723207,-0.02582968434314599,0
-0.022544755983268664,-0.010329196534326072,-0.022953104625372728,0
0.03754744527708011,-0.0009765430165348601,0.013118851112443486,1
0.014886845037303621,0.012550876792975008,-0.030763094742486924,0
0.0027978748015261316,-0.02239337955923965,-0.012572135360507263,0
-0.034147733875201536,0.055298560634666136,-0.008826522249798033,0
-0.040624098704203124,-0.017105741696256137,-0.021190273581694025,0
-0.03958553365092491,-0.01177138465030439,-0.018670618302636006,0
0.00040898898913039466,-0.00425227184452317,-0.02968253765076108,0
0.05531530987760401,0.010293628098481264,0.0010949709939998276,1
-0.0179956565845135,0.02373854577174661,-0.024073878078780996,0
-0.0011201995485572575,-0.02483807797428627,-0.019847726608997782,0
-0.02029025171767984,0.07273663328059679,0.03547969779279857,1
0.027121420255063533,-0.013547429375224055,0.0014425397392758693,0
-0.025693480494618587,0.04839314779139171,-0.022995341677422544,0
0.02637892271663144,0.024515045055132023,-0.039454788607106654,0
-0.03387283868641606,0.024708448244500615,-0.017386964443180275,0
0.055212490957888084,0.005029455301831756,-0.002064884632127121,1
0.0038326064021676296,-0.01329172740364077,0.030739266767570383,1
0.0063422097438034595,-0.00275152753079886,-0.03524000493602949,0
0.0012886958665993538,0.005472358598824377,0.03349318388169001,1
0.002839759156501036,-0.030674640135023856,-0.022806851412206768,0
0.0016973406738582855,0.015487463480863108,0.03131558143938447,1
0.034598816434039226,0.007213987067036257,0.0008680864172531579,1
-0.005213366383486766,-0.029077260191205483,0.03112564260687512,1
0.014381592349666596,-0.04380505854377259,-0.01451674481960984,0
-0.005619358481367222,0.006587375559505325,0.03286352432004161,1
-0.023036172252158107,-0.024546049247431416,0.042601846377181014,1
0.03050047881348563,-0.020076393312744918,-0.03106175227327263,0
0.03858662860961179,-0.004289307677925312,0.022975788646703035,1
0.022025969948892308,-0.022609541956615017,0.02989541624624456,1
0.026028511338486274,-0.04760148841245536,-0.020930497892884654,0
0.05147355411409008,0.005795710314644285,-0.0015333463265800804,1
-0.01962155764230536,0.0465693718908106,-0.028157145288526704,0
-0.008027784051282795,-0.010127829079183701,-0.017331279211467997,0
0.039903706334544084,-0.012418030736041464,-0.03253789113399721,0
-0.007668292709093069,0.02886430578600956,0.04012569167828439,1
-0.008066426166827808,-0.011644614029743733,0.04559215219702544,1
-0.016077947100093866,-0.026614741598557423,0.03567856891966243,1
-0.006474203989195338,-0.03627176525002515,-0.02044864047774502,0
-0.027547920970007318,0.035508584012917885,-0.020219409930644548,0
-0.03950285505673768,-0.022244489332915077,-0.008623329231243742,0
-0.006663421332843773,-0.014532052476587617,-0.021584131034779228,0
0.05394972994665244,0.005415863814278818,0.003702036480402189,1
-0.033369926571753146,0.04558882882623943,-0.01659246590437075,0
-0.006458548479534016,-0.019715956990559988,-0.028453731492580896,0
-0.007071360391057659,0.025820351503602467,0.044904090498007476,1
0.07919839790741887,0.034484349551964694,-0.024828917174801277,1
0.020628881253256334,-0.003728366581652282,0.009522290054113777,1
0.0038346650000258067,-0.01544856825164117,0.03344769600610483,1
0.0284796319617764,-0.019627648911396615,-0.029038158042805975,0
0.01718628461710335,-0.02520099375942015,0.025746257362237034,1
0.0030936730721212516,-0.004831496375333825,-0.02866516676222326,0
-0.021496538769243914,-0.017513719517411045,-0.006216943324214179,0
-0.0034911125045085424,-0.012263406055108627,0.03484811075299786,1
-0.016659132446239445,-0.02672774324414716,0.04471298884064525,1
-0.02689792959177293,0.012657122597144101,-0.009243709548159913,0
0.07842814622312791,0.038753284215360964,-0.018054543218526453,1
0.026058934653455726,0.02568451853041953,-0.042146855099320986,0
-0.008890700594503344,-0.029228701348614876,0.03838700487556355,1
0.0022137944180594103,-0.018726134458459037,-0.02677609760088439,0
-0.024346330674166618,-0.02134602161348522,-0.014147412300864136,0
0.0039632885350378375,-0.029724074768835932,-0.03042365368063762,0
0.03744514551497509,-0.007052327765205299,0.023491001280211445,1
0.008879090426934893,-0.01579012645968302,0.016474949541333897,1
-0.021911514687649843,-0.006789486610225357,-0.02836497211814398,0
0.025857637742249393,-0.041814386664383425,-0.012027679041096476,0
0.03397380346816095,-0.0037277239131947235,-0.0366034352721792,0
0.010330267072936838,-0.016954588853159466,0.04474741343856997,1
-0.023111523291989806,0.011146145120529912,-0.023161175738219106,0
0.0014836558756613854,-0.021647183176786048,-0.023720580659331997,0
-0.023248697886915665,0.06434621028104634,0.031225868606339705,1
-0.02196691874863562,0.01260160048794966,-0.026337557477123484,0
-0.03883560064160171,-0.011829162355481052,-0.013686594643564432,0
0.013756601793670019,-0.04047727354899228,-0.017320650234107594,0
-0.02202339355733989,0.04606650946046639,-0.033778155494433824,0
-0.010169920672893039,0.004837413091598407,0.03936988368935707,1
-0.02535765571776359,-0.01225778751690805,-0.023364117322083162,0
0.005034342733726118,-0.0189310820808276,0.03281007228484771,1
-0.042473750635567506,-0.022872564396322508,-0.028830295696996633,0
0.005894941876025003,-0.0116547283770861,0.008878737672220052,0
-0.004275320402485376,-0.006680312436146665,0.03911568608116031,1
-0.020037987708314126,-0.02422792778486721,-0.016762774409260085,0
-0.00012488497118207488,-0.02383047110933001,-0.021406607501854778,0
-0.018367437375362134,0.03798982821569666,-0.026085079716612225,0
-0.04196181190949453,-0.018724288188201745,-0.02868108368588955,0
-0.040730707468838626,-0.021667112990355494,-0.02865012854047629,0
-0.023577617131276707,-0.024388507256182603,-0.014932865358743927,0
-0.0063520265653726135,-0.015601954069674111,0.039870147562667234,1
0.0541663161713374,0.03250933156000481,-0.021687600927697483,1
0.012220511942968547,-0.003895363123173315,-0.02466851413553514,0
0.015849213561773812,-0.04519659754899856,-0.01776535454587002,0
