,0,1,2,Escala mean,Escala std
2015-02-01,0.08333333333333333,0.08333333333333333,0.8333333333333334,4.25,1.2154310870109943
2015-03-01,0.0,0.06666666666666667,0.9333333333333333,4.4,0.6324555320336759
2015-04-01,0.058823529411764705,0.17647058823529413,0.7647058823529411,4.117647058823529,0.9275204136012635
2015-05-01,0.0,0.14285714285714285,0.8571428571428571,4.428571428571429,0.7867957924694431
2015-06-01,0.0,0.0,1.0,4.5,0.5270462766947298
2015-07-01,0.0,0.037037037037037035,0.9629629629629629,4.592592592592593,0.5723943812052383
2015-08-01,0.0,0.125,0.875,4.375,0.718795288428261
2015-09-01,0.0,0.0,1.0,4.533333333333333,0.5163977794943222
2015-10-01,0.0,0.09090909090909091,0.9090909090909091,4.545454545454546,0.6875516509523284
2015-11-01,0.0,0.041666666666666664,0.9583333333333334,4.5,0.5897678246195884
2015-12-01,0.0,0.1111111111111111,0.8888888888888888,4.111111111111111,0.6009252125773314
2016-01-01,0.08695652173913043,0.043478260869565216,0.8695652173913043,4.304347826086956,1.06321906614239
2016-02-01,0.08333333333333333,0.08333333333333333,0.8333333333333334,4.166666666666667,0.9374368665610924
2016-03-01,0.0,0.17647058823529413,0.8235294117647058,4.411764705882353,0.7952062255644573
2016-04-01,0.0,0.07142857142857142,0.9285714285714286,4.571428571428571,0.646206172658864
2016-05-01,0.0,0.1,0.9,4.5,0.7071067811865476
2016-06-01,0.0,0.0,1.0,4.571428571428571,0.5135525910130955
2016-07-01,0.0,0.038461538461538464,0.9615384615384616,4.615384615384615,0.5710988059467873
2016-08-01,0.0,0.14814814814814814,0.8518518518518519,4.407407407407407,0.7472647177570731
2016-09-01,0.0,0.18181818181818182,0.8181818181818182,4.409090909090909,0.7963662060880875
2016-10-01,0.0,0.058823529411764705,0.9411764705882353,4.705882352941177,0.5878675320972555
2016-11-01,0.09090909090909091,0.09090909090909091,0.8181818181818182,4.2727272727272725,1.009049958219026
2016-12-01,0.0,0.0625,0.9375,4.5625,0.6291528696058957
2017-01-01,0.0,0.05,0.95,4.6,0.5982430416161186
2017-02-01,0.0,0.05555555555555555,0.9444444444444444,4.555555555555555,0.6156987634551994
2017-03-01,0.0,0.0,1.0,4.714285714285714,0.4688072309384956
2017-04-01,0.045454545454545456,0.13636363636363635,0.8181818181818182,4.409090909090909,1.0537502599713133
2017-05-01,0.0,0.0,1.0,4.714285714285714,0.4688072309384954
2017-06-01,0.0,0.06666666666666667,0.9333333333333333,4.4,0.6324555320336759
2017-07-01,0.14285714285714285,0.14285714285714285,0.7142857142857143,4.071428571428571,1.3280573269766118
2017-08-01,0.2,0.0,0.8,4.2,1.4757295747452437
2017-09-01,0.0,0.0,1.0,4.444444444444445,0.5270462766947299
2017-10-01,0.0,0.0,1.0,4.7272727272727275,0.46709936649691386
2017-11-01,0.0,0.0,1.0,4.642857142857143,0.49724515809884684
2017-12-01,0.14285714285714285,0.14285714285714285,0.7142857142857143,3.7142857142857144,0.9511897312113419
2018-01-01,0.0,0.058823529411764705,0.9411764705882353,4.470588235294118,0.6242642728467976
2018-02-01,0.0,0.09090909090909091,0.9090909090909091,4.363636363636363,0.674199862463242
2018-03-01,0.07692307692307693,0.0,0.9230769230769231,4.384615384615385,1.1208970766356101
2018-04-01,0.0,0.0,1.0,4.8,0.4216370213557839
2018-05-01,0.0,0.0,1.0,4.75,0.4999999999999999
2018-06-01,0.0,0.0,1.0,4.75,0.4999999999999999
